,id,title,release_date,vote_average,vote_count
2049,496243,Parasite,2019-05-30,8.5,15751
2050,155,The Dark Knight,2008-07-14,8.5,29734
2051,497,The Green Mile,1999-12-10,8.5,15416
2052,680,Pulp Fiction,1994-09-10,8.5,25189
2053,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2054,13,Forrest Gump,1994-06-23,8.5,24678
2055,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2056,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2057,769,GoodFellas,1990-09-12,8.5,11263
2058,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2059,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2060,238,The Godfather,1972-03-14,8.7,17965
2061,278,The Shawshank Redemption,1994-09-23,8.7,23805
2062,240,The Godfather Part II,1974-12-20,8.6,10843
2063,772071,Cuando Sea Joven,2022-09-14,8.5,236
2064,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2065,424,Schindler's List,1993-12-15,8.6,14078
2066,129,Spirited Away,2001-07-20,8.5,14314
2067,389,12 Angry Men,1957-04-10,8.5,7280
2068,372058,Your Name.,2016-08-26,8.5,9854
2069,496243,Parasite,2019-05-30,8.5,15751
2070,155,The Dark Knight,2008-07-14,8.5,29734
2071,497,The Green Mile,1999-12-10,8.5,15416
2072,680,Pulp Fiction,1994-09-10,8.5,25189
2073,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2074,13,Forrest Gump,1994-06-23,8.5,24678
2075,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2076,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2077,769,GoodFellas,1990-09-12,8.5,11263
2078,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2079,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2080,238,The Godfather,1972-03-14,8.7,17965
2081,278,The Shawshank Redemption,1994-09-23,8.7,23805
2082,240,The Godfather Part II,1974-12-20,8.6,10843
2083,772071,Cuando Sea Joven,2022-09-14,8.5,236
2084,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2085,424,Schindler's List,1993-12-15,8.6,14078
2086,129,Spirited Away,2001-07-20,8.5,14314
2087,389,12 Angry Men,1957-04-10,8.5,7280
2088,372058,Your Name.,2016-08-26,8.5,9854
2089,496243,Parasite,2019-05-30,8.5,15751
2090,155,The Dark Knight,2008-07-14,8.5,29734
2091,497,The Green Mile,1999-12-10,8.5,15416
2092,680,Pulp Fiction,1994-09-10,8.5,25189
2093,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2094,13,Forrest Gump,1994-06-23,8.5,24678
2095,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2096,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2097,769,GoodFellas,1990-09-12,8.5,11263
2098,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2099,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2100,238,The Godfather,1972-03-14,8.7,17965
2101,278,The Shawshank Redemption,1994-09-23,8.7,23805
2102,240,The Godfather Part II,1974-12-20,8.6,10843
2103,772071,Cuando Sea Joven,2022-09-14,8.5,236
2104,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2105,424,Schindler's List,1993-12-15,8.6,14078
2106,129,Spirited Away,2001-07-20,8.5,14314
2107,389,12 Angry Men,1957-04-10,8.5,7280
2108,372058,Your Name.,2016-08-26,8.5,9854
2109,496243,Parasite,2019-05-30,8.5,15751
2110,155,The Dark Knight,2008-07-14,8.5,29734
2111,497,The Green Mile,1999-12-10,8.5,15416
2112,680,Pulp Fiction,1994-09-10,8.5,25189
2113,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2114,13,Forrest Gump,1994-06-23,8.5,24678
2115,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2116,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2117,769,GoodFellas,1990-09-12,8.5,11263
2118,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2119,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2120,238,The Godfather,1972-03-14,8.7,17965
2121,278,The Shawshank Redemption,1994-09-23,8.7,23805
2122,240,The Godfather Part II,1974-12-20,8.6,10843
2123,772071,Cuando Sea Joven,2022-09-14,8.5,236
2124,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2125,424,Schindler's List,1993-12-15,8.6,14078
2126,129,Spirited Away,2001-07-20,8.5,14314
2127,389,12 Angry Men,1957-04-10,8.5,7280
2128,372058,Your Name.,2016-08-26,8.5,9854
2129,496243,Parasite,2019-05-30,8.5,15751
2130,155,The Dark Knight,2008-07-14,8.5,29734
2131,497,The Green Mile,1999-12-10,8.5,15416
2132,680,Pulp Fiction,1994-09-10,8.5,25189
2133,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2134,13,Forrest Gump,1994-06-23,8.5,24678
2135,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2136,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2137,769,GoodFellas,1990-09-12,8.5,11263
2138,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2139,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2140,238,The Godfather,1972-03-14,8.7,17965
2141,278,The Shawshank Redemption,1994-09-23,8.7,23805
2142,240,The Godfather Part II,1974-12-20,8.6,10843
2143,772071,Cuando Sea Joven,2022-09-14,8.5,236
2144,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2145,424,Schindler's List,1993-12-15,8.6,14078
2146,129,Spirited Away,2001-07-20,8.5,14314
2147,389,12 Angry Men,1957-04-10,8.5,7280
2148,372058,Your Name.,2016-08-26,8.5,9854
2149,496243,Parasite,2019-05-30,8.5,15751
2150,155,The Dark Knight,2008-07-14,8.5,29734
2151,497,The Green Mile,1999-12-10,8.5,15416
2152,680,Pulp Fiction,1994-09-10,8.5,25189
2153,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2154,13,Forrest Gump,1994-06-23,8.5,24678
2155,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2156,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2157,769,GoodFellas,1990-09-12,8.5,11263
2158,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2159,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2160,238,The Godfather,1972-03-14,8.7,17965
2161,278,The Shawshank Redemption,1994-09-23,8.7,23805
2162,240,The Godfather Part II,1974-12-20,8.6,10843
2163,772071,Cuando Sea Joven,2022-09-14,8.5,236
2164,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2165,424,Schindler's List,1993-12-15,8.6,14078
2166,129,Spirited Away,2001-07-20,8.5,14314
2167,389,12 Angry Men,1957-04-10,8.5,7280
2168,372058,Your Name.,2016-08-26,8.5,9854
2169,496243,Parasite,2019-05-30,8.5,15751
2170,155,The Dark Knight,2008-07-14,8.5,29734
2171,497,The Green Mile,1999-12-10,8.5,15416
2172,680,Pulp Fiction,1994-09-10,8.5,25189
2173,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2174,13,Forrest Gump,1994-06-23,8.5,24678
2175,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2176,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2177,769,GoodFellas,1990-09-12,8.5,11263
2178,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2179,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2180,238,The Godfather,1972-03-14,8.7,17965
2181,278,The Shawshank Redemption,1994-09-23,8.7,23805
2182,240,The Godfather Part II,1974-12-20,8.6,10843
2183,772071,Cuando Sea Joven,2022-09-14,8.5,236
2184,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2185,424,Schindler's List,1993-12-15,8.6,14078
2186,129,Spirited Away,2001-07-20,8.5,14314
2187,389,12 Angry Men,1957-04-10,8.5,7280
2188,372058,Your Name.,2016-08-26,8.5,9854
2189,496243,Parasite,2019-05-30,8.5,15751
2190,155,The Dark Knight,2008-07-14,8.5,29734
2191,497,The Green Mile,1999-12-10,8.5,15416
2192,680,Pulp Fiction,1994-09-10,8.5,25189
2193,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2194,13,Forrest Gump,1994-06-23,8.5,24678
2195,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2196,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2197,769,GoodFellas,1990-09-12,8.5,11263
2198,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2199,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2200,238,The Godfather,1972-03-14,8.7,17965
2201,278,The Shawshank Redemption,1994-09-23,8.7,23805
2202,240,The Godfather Part II,1974-12-20,8.6,10843
2203,772071,Cuando Sea Joven,2022-09-14,8.5,236
2204,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2205,424,Schindler's List,1993-12-15,8.6,14078
2206,129,Spirited Away,2001-07-20,8.5,14314
2207,389,12 Angry Men,1957-04-10,8.5,7280
2208,372058,Your Name.,2016-08-26,8.5,9854
2209,496243,Parasite,2019-05-30,8.5,15751
2210,155,The Dark Knight,2008-07-14,8.5,29734
2211,497,The Green Mile,1999-12-10,8.5,15416
2212,680,Pulp Fiction,1994-09-10,8.5,25189
2213,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2214,13,Forrest Gump,1994-06-23,8.5,24678
2215,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2216,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2217,769,GoodFellas,1990-09-12,8.5,11263
2218,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2219,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2220,238,The Godfather,1972-03-14,8.7,17965
2221,278,The Shawshank Redemption,1994-09-23,8.7,23805
2222,240,The Godfather Part II,1974-12-20,8.6,10843
2223,772071,Cuando Sea Joven,2022-09-14,8.5,236
2224,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2225,424,Schindler's List,1993-12-15,8.6,14078
2226,129,Spirited Away,2001-07-20,8.5,14314
2227,389,12 Angry Men,1957-04-10,8.5,7280
2228,372058,Your Name.,2016-08-26,8.5,9854
2229,496243,Parasite,2019-05-30,8.5,15751
2230,155,The Dark Knight,2008-07-14,8.5,29734
2231,497,The Green Mile,1999-12-10,8.5,15416
2232,680,Pulp Fiction,1994-09-10,8.5,25189
2233,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2234,13,Forrest Gump,1994-06-23,8.5,24678
2235,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2236,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2237,769,GoodFellas,1990-09-12,8.5,11263
2238,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2239,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2240,238,The Godfather,1972-03-14,8.7,17965
2241,278,The Shawshank Redemption,1994-09-23,8.7,23805
2242,240,The Godfather Part II,1974-12-20,8.6,10843
2243,772071,Cuando Sea Joven,2022-09-14,8.5,236
2244,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2245,424,Schindler's List,1993-12-15,8.6,14078
2246,129,Spirited Away,2001-07-20,8.5,14314
2247,389,12 Angry Men,1957-04-10,8.5,7280
2248,372058,Your Name.,2016-08-26,8.5,9854
2249,496243,Parasite,2019-05-30,8.5,15751
2250,155,The Dark Knight,2008-07-14,8.5,29734
2251,497,The Green Mile,1999-12-10,8.5,15416
2252,680,Pulp Fiction,1994-09-10,8.5,25189
2253,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2254,13,Forrest Gump,1994-06-23,8.5,24678
2255,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2256,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2257,769,GoodFellas,1990-09-12,8.5,11263
2258,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2259,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2260,238,The Godfather,1972-03-14,8.7,17965
2261,278,The Shawshank Redemption,1994-09-23,8.7,23805
2262,240,The Godfather Part II,1974-12-20,8.6,10843
2263,772071,Cuando Sea Joven,2022-09-14,8.5,236
2264,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2265,424,Schindler's List,1993-12-15,8.6,14078
2266,129,Spirited Away,2001-07-20,8.5,14314
2267,389,12 Angry Men,1957-04-10,8.5,7280
2268,372058,Your Name.,2016-08-26,8.5,9854
2269,496243,Parasite,2019-05-30,8.5,15751
2270,155,The Dark Knight,2008-07-14,8.5,29734
2271,497,The Green Mile,1999-12-10,8.5,15416
2272,680,Pulp Fiction,1994-09-10,8.5,25189
2273,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2274,13,Forrest Gump,1994-06-23,8.5,24678
2275,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2276,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2277,769,GoodFellas,1990-09-12,8.5,11263
2278,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2279,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2280,238,The Godfather,1972-03-14,8.7,17965
2281,278,The Shawshank Redemption,1994-09-23,8.7,23805
2282,240,The Godfather Part II,1974-12-20,8.6,10843
2283,772071,Cuando Sea Joven,2022-09-14,8.5,236
2284,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2285,424,Schindler's List,1993-12-15,8.6,14078
2286,129,Spirited Away,2001-07-20,8.5,14314
2287,389,12 Angry Men,1957-04-10,8.5,7280
2288,372058,Your Name.,2016-08-26,8.5,9854
2289,496243,Parasite,2019-05-30,8.5,15751
2290,155,The Dark Knight,2008-07-14,8.5,29734
2291,497,The Green Mile,1999-12-10,8.5,15416
2292,680,Pulp Fiction,1994-09-10,8.5,25189
2293,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2294,13,Forrest Gump,1994-06-23,8.5,24678
2295,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2296,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2297,769,GoodFellas,1990-09-12,8.5,11263
2298,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2299,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2300,238,The Godfather,1972-03-14,8.7,17965
2301,278,The Shawshank Redemption,1994-09-23,8.7,23805
2302,240,The Godfather Part II,1974-12-20,8.6,10843
2303,772071,Cuando Sea Joven,2022-09-14,8.5,236
2304,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2305,424,Schindler's List,1993-12-15,8.6,14078
2306,129,Spirited Away,2001-07-20,8.5,14314
2307,389,12 Angry Men,1957-04-10,8.5,7280
2308,372058,Your Name.,2016-08-26,8.5,9854
2309,496243,Parasite,2019-05-30,8.5,15751
2310,155,The Dark Knight,2008-07-14,8.5,29734
2311,497,The Green Mile,1999-12-10,8.5,15416
2312,680,Pulp Fiction,1994-09-10,8.5,25189
2313,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2314,13,Forrest Gump,1994-06-23,8.5,24678
2315,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2316,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2317,769,GoodFellas,1990-09-12,8.5,11263
2318,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2319,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2320,238,The Godfather,1972-03-14,8.7,17965
2321,278,The Shawshank Redemption,1994-09-23,8.7,23805
2322,240,The Godfather Part II,1974-12-20,8.6,10843
2323,772071,Cuando Sea Joven,2022-09-14,8.5,236
2324,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2325,424,Schindler's List,1993-12-15,8.6,14078
2326,129,Spirited Away,2001-07-20,8.5,14314
2327,389,12 Angry Men,1957-04-10,8.5,7280
2328,372058,Your Name.,2016-08-26,8.5,9854
2329,496243,Parasite,2019-05-30,8.5,15751
2330,155,The Dark Knight,2008-07-14,8.5,29734
2331,497,The Green Mile,1999-12-10,8.5,15416
2332,680,Pulp Fiction,1994-09-10,8.5,25189
2333,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2334,13,Forrest Gump,1994-06-23,8.5,24678
2335,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2336,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2337,769,GoodFellas,1990-09-12,8.5,11263
2338,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2339,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2340,238,The Godfather,1972-03-14,8.7,17965
2341,278,The Shawshank Redemption,1994-09-23,8.7,23805
2342,240,The Godfather Part II,1974-12-20,8.6,10843
2343,772071,Cuando Sea Joven,2022-09-14,8.5,236
2344,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2345,424,Schindler's List,1993-12-15,8.6,14078
2346,129,Spirited Away,2001-07-20,8.5,14314
2347,389,12 Angry Men,1957-04-10,8.5,7280
2348,372058,Your Name.,2016-08-26,8.5,9854
2349,496243,Parasite,2019-05-30,8.5,15751
2350,155,The Dark Knight,2008-07-14,8.5,29734
2351,497,The Green Mile,1999-12-10,8.5,15416
2352,680,Pulp Fiction,1994-09-10,8.5,25189
2353,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2354,13,Forrest Gump,1994-06-23,8.5,24678
2355,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2356,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2357,769,GoodFellas,1990-09-12,8.5,11263
2358,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2359,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2360,238,The Godfather,1972-03-14,8.7,17965
2361,278,The Shawshank Redemption,1994-09-23,8.7,23805
2362,240,The Godfather Part II,1974-12-20,8.6,10843
2363,772071,Cuando Sea Joven,2022-09-14,8.5,236
2364,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2365,424,Schindler's List,1993-12-15,8.6,14078
2366,129,Spirited Away,2001-07-20,8.5,14314
2367,389,12 Angry Men,1957-04-10,8.5,7280
2368,372058,Your Name.,2016-08-26,8.5,9854
2369,496243,Parasite,2019-05-30,8.5,15751
2370,155,The Dark Knight,2008-07-14,8.5,29734
2371,497,The Green Mile,1999-12-10,8.5,15416
2372,680,Pulp Fiction,1994-09-10,8.5,25189
2373,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2374,13,Forrest Gump,1994-06-23,8.5,24678
2375,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2376,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2377,769,GoodFellas,1990-09-12,8.5,11263
2378,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2379,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2380,238,The Godfather,1972-03-14,8.7,17965
2381,278,The Shawshank Redemption,1994-09-23,8.7,23805
2382,240,The Godfather Part II,1974-12-20,8.6,10843
2383,772071,Cuando Sea Joven,2022-09-14,8.5,236
2384,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2385,424,Schindler's List,1993-12-15,8.6,14078
2386,129,Spirited Away,2001-07-20,8.5,14314
2387,389,12 Angry Men,1957-04-10,8.5,7280
2388,372058,Your Name.,2016-08-26,8.5,9854
2389,496243,Parasite,2019-05-30,8.5,15751
2390,155,The Dark Knight,2008-07-14,8.5,29734
2391,497,The Green Mile,1999-12-10,8.5,15416
2392,680,Pulp Fiction,1994-09-10,8.5,25189
2393,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2394,13,Forrest Gump,1994-06-23,8.5,24678
2395,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2396,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2397,769,GoodFellas,1990-09-12,8.5,11263
2398,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2399,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2400,238,The Godfather,1972-03-14,8.7,17965
2401,278,The Shawshank Redemption,1994-09-23,8.7,23805
2402,240,The Godfather Part II,1974-12-20,8.6,10843
2403,772071,Cuando Sea Joven,2022-09-14,8.5,236
2404,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2405,424,Schindler's List,1993-12-15,8.6,14078
2406,129,Spirited Away,2001-07-20,8.5,14314
2407,389,12 Angry Men,1957-04-10,8.5,7280
2408,372058,Your Name.,2016-08-26,8.5,9854
2409,496243,Parasite,2019-05-30,8.5,15751
2410,155,The Dark Knight,2008-07-14,8.5,29734
2411,497,The Green Mile,1999-12-10,8.5,15416
2412,680,Pulp Fiction,1994-09-10,8.5,25189
2413,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2414,13,Forrest Gump,1994-06-23,8.5,24678
2415,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2416,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2417,769,GoodFellas,1990-09-12,8.5,11263
2418,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2419,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2420,238,The Godfather,1972-03-14,8.7,17965
2421,278,The Shawshank Redemption,1994-09-23,8.7,23805
2422,240,The Godfather Part II,1974-12-20,8.6,10843
2423,772071,Cuando Sea Joven,2022-09-14,8.5,236
2424,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2425,424,Schindler's List,1993-12-15,8.6,14078
2426,129,Spirited Away,2001-07-20,8.5,14314
2427,389,12 Angry Men,1957-04-10,8.5,7280
2428,372058,Your Name.,2016-08-26,8.5,9854
2429,496243,Parasite,2019-05-30,8.5,15751
2430,155,The Dark Knight,2008-07-14,8.5,29734
2431,497,The Green Mile,1999-12-10,8.5,15416
2432,680,Pulp Fiction,1994-09-10,8.5,25189
2433,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2434,13,Forrest Gump,1994-06-23,8.5,24678
2435,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2436,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2437,769,GoodFellas,1990-09-12,8.5,11263
2438,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
2439,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
2440,238,The Godfather,1972-03-14,8.7,17965
2441,278,The Shawshank Redemption,1994-09-23,8.7,23805
2442,240,The Godfather Part II,1974-12-20,8.6,10843
2443,772071,Cuando Sea Joven,2022-09-14,8.5,236
2444,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
2445,424,Schindler's List,1993-12-15,8.6,14078
2446,129,Spirited Away,2001-07-20,8.5,14314
2447,389,12 Angry Men,1957-04-10,8.5,7280
2448,372058,Your Name.,2016-08-26,8.5,9854
2449,496243,Parasite,2019-05-30,8.5,15751
2450,155,The Dark Knight,2008-07-14,8.5,29734
2451,497,The Green Mile,1999-12-10,8.5,15416
2452,680,Pulp Fiction,1994-09-10,8.5,25189
2453,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
2454,13,Forrest Gump,1994-06-23,8.5,24678
2455,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
2456,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
2457,769,GoodFellas,1990-09-12,8.5,11263
2458,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
